2790,Having a great time hosting Prime Minister Shinzo Abe in the United States! https://www. facebook.com/DonaldTrump/po sts/10158635419120725:0 … https:// instagram.com/p/BQYZ8n8Dtty/ pic.twitter.com/smGrnWakWQ
2791,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!"
2792,"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!"
2793,"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the....."
2794,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT) SO DANGEROUS!"
2795,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. pic.twitter.com/4JFhyYdeHO
2796,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!"
2797,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!"
2798,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!"
2799,"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions ! LIVE: http:// bit.ly/2kqq2f0Sessions pic.twitter.com/0PEcB2B4Pf"
2800,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!"
2801,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero.."
2802,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....
2803,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!"
2804,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?"
2805,"Congratulations to our new Attorney General, @SenatorSessions ! pic.twitter.com/e0buP1K83z"
2806,'Trump administration seen as more truthful than news media' http:// bit.ly/2k4b0imEmerson Poll …
2807,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10,000 people in 10 countries... http:// bit.ly/2k4fvqgEUPoll"
2808,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' pic.twitter.com/wAelwuQ4BE
2809,"Thank you Brian Krzanich, CEO of @Intel . A great investment ($7 BILLION) in American INNOVATION and JOBS! #AmericaFirst pic.twitter.com/76lAiSSQ1l"
2810,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!"
2811,'16 Fake News Stories Reporters Have Run Since Trump Won' http:// thefederalist.com/2017/02/06/16- fake-news-stories-reporters-have-run-since-trump-won/ …
2812,My daughter Ivanka has been treated so unfairly by @Nordstrom . She is a great person -- always pushing me to do the right thing! Terrible!
2813,Thank you to our great Police Chiefs & Sheriffs for your leadership & service. You have a true friend in the @WhiteHouse . We support you! pic.twitter.com/niwuK5rgXR
2814,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision......."
2815,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!"
2816,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!"
2817,An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse . Incredible men & women who protect & serve 24/7/365. THANK YOU!! pic.twitter.com/9EMTnH0OrF
2818,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!"
2819,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!"
2820,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!
2821,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! pic.twitter.com/kZdHqaNTVR
2822,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories & sources!"
2823,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!"
2824,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting."
2825,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!"
2826,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!
2827,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!
2828,Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!
2829,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!
2830,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!
2831,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?"
2832,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision"
2833,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?"
2834,MAKE AMERICA GREAT AGAIN!
2835,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!"
2836,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!"
2837,Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death & destruction!
2838,"When a country is no longer able to say who can, and who cannot , come in & out, especially for reasons of safety &.security - big trouble!"
2839,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!
2840,"We must keep ""evil"" out of our country!"
2841,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.
2842,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!"
2843,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!"
2844,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!
2845,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!"
2846,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!"
2847,"Thank you, @Samsung ! We would love to have you! https://www. axios.com/trump-effect-s amsung-may-build-u-s-factory-2233101986.html …"
2848,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion
2849,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!
2850,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!
2851,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!
2852,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?
2853,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!
2854,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!
2855,"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!"
2856,"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all."
2857,Join me live from the @WhiteHouse . https://www. facebook.com/POTUS/videos/1 240366106032827/ …
2858,Getting ready to deliver a VERY IMPORTANT DECISION! 8:00 P.M.
2859,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!
2860,Nancy Pelosi and Fake Tears Chuck Schumer held a rally at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!
2861,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.
2862,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, many decades! pic.twitter.com/ZuJNaN6z8b"
2863,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?
2864,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.)
2865,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!"
2866,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!
2867,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!
2868,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,....."
2869,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!
2870,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://www. facebook.com/DonaldTrump/po sts/10158567643610725 …
2871,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III."
2872,The joint statement of former presidential candidates John McCain & Lindsey Graham is wrong - they are sadly weak on immigration. The two...
2873,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!
